id,srch_id,Hotel_Name,City,Hotel_Address,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,prop_location_score_aggregate,prop_historical_price,prop_delta_price,price_order,target_date,target_month,target_month_num
176,14,Qamardeen Hotel,Dubai,Discovery Garden Off Sheikh Zayed Road,5/31/2013 11:31,5,219,0,0,219,21349,4.5,3.5,0,2.08,0,3.74,39,0,6342,1,1,2,0,1,1,0,430.07,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,42.09799016,-3.097990165,2,6/1/2013 11:31,June,6
177,14,Villa Artemis Hotel Dubai,Dubai,Al Barsha 1,5/31/2013 11:31,5,219,0,0,219,119651,4,0,0,0,0,4.51,44,0,6342,1,1,2,0,1,1,0,444.24,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,90.92181851,-46.92181851,3,6/1/2013 11:31,June,6
178,14,Villa Athena Hotel Dubai,Dubai,PO Box 62556,5/31/2013 11:31,5,219,0,0,219,42707,4,4,1,0.69,0,3.72,50,0,6342,1,1,2,0,1,1,0,452.36,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.69,41.26439411,8.735605891,4,6/1/2013 11:31,June,6
179,14,Villa Nafsika Hotel Dubai,Dubai,Damascus Street,5/31/2013 11:31,5,219,0,0,219,18886,4,3,1,1.1,0,4.13,51,0,6342,1,1,2,0,1,1,0,443.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,62.17792293,-11.17792293,5,6/1/2013 11:31,June,6
180,14,Villa Sofia Hotel Dubai,Dubai,Al Sofouh Road,5/31/2013 11:31,5,219,0,0,219,109166,3.5,2.5,1,1.61,0.8182,4.18,55,0,6342,1,1,2,0,1,1,0,441.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4282,65.36585321,-10.36585321,6,6/1/2013 11:31,June,6
181,14,Villa Venus Hotel Dubai,Dubai,Behind Mall of Emirates,5/31/2013 11:31,5,219,0,0,219,87500,3.5,4,1,0,0,4.13,60,0,6342,1,1,2,0,1,1,0,430.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.17792293,-2.177922935,7,6/1/2013 11:31,June,6
182,14,Seven Sands Hotel Apartments Dubai,Dubai,Burj Khalifa,5/31/2013 11:31,5,219,0,0,219,72867,3.5,3.5,1,0.69,0,0,69,0,6342,1,1,2,0,1,1,0,456.04,0,0,0,0,-1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,42,0.69,1,68,8,6/1/2013 11:31,June,6
183,14,Dunes Hotel Apartments Barsha Dubai,Dubai,PO Box 1590,5/31/2013 11:31,5,219,0,0,219,32027,2,0,0,0,0,4.63,84,0,6342,1,1,2,0,1,1,0,452.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,102.5140641,-18.51406411,9,6/1/2013 11:31,June,6
184,14,Emerald Hotel Apartments Dubai,Dubai,Sheikh Zayed Road,5/31/2013 11:31,5,219,0,0,219,135550,2,4,1,1.1,0,4.13,85,0,6342,1,1,2,0,1,1,0,443.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,62.17792293,22.82207707,10,6/1/2013 11:31,June,6
185,15,Best Western Premier Hotel Pergolese,Paris,8 rue de Verneuil,11/12/2012 22:01,22,216,0,0,205,92100,4,4,1,4.06,0.5799,5.36,173.45,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6399,212.7249464,-39.27494645,1,12/21/2012 22:01,December,12
186,15,Adagio Bercy Aparthotel,Paris,1 boulevard Ornano,11/12/2012 22:01,22,216,0,0,205,93035,4,3.5,0,3.97,0,5.29,194.34,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,198.3434254,-4.003425409,2,12/21/2012 22:01,December,12
187,15,InterContinental,Paris,35 rue de Berri,11/12/2012 22:01,22,216,0,0,205,58600,4,4,0,4.06,0.5657,5.44,200.46,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6257,230.4421835,-29.98218346,3,12/21/2012 22:01,December,12
188,15,Hotel Cervantes 3*,Paris,36 rue Pierre Demours,11/12/2012 22:01,22,216,0,0,205,130646,4,0,0,4.06,0.6672,5.38,203.04,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7272,217.0222754,-13.98227542,4,12/21/2012 22:01,December,12
189,15,Hotel Mercure,Paris,108 Rue Monge,11/12/2012 22:01,22,216,0,0,205,22312,4,4.5,0,3.64,0,5.39,203.68,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,219.2033856,-15.52338555,5,12/21/2012 22:01,December,12
190,15,Quality hotel,Paris,15 rue de constantinople,11/12/2012 22:01,22,216,0,0,205,34026,4,4,0,4.01,0.4858,5.29,208.67,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4958,198.3434254,10.32657459,6,12/21/2012 22:01,December,12
191,15,Hotel De Belfort Paris,Paris,143 Avenue Malakoff,11/12/2012 22:01,22,216,0,0,205,40209,4,4,1,4.06,0.6518,5.7,216.57,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7118,298.867401,-82.29740097,7,12/21/2012 22:01,December,12
192,15,Timhotel,Paris,25,11/12/2012 22:01,22,216,0,0,205,59854,4,4,0,3.58,0,5.23,225.95,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,-1,0,10,1,0,5,-1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3.58,186.7928035,39.15719648,8,12/21/2012 22:01,December,12
193,15,Holiday Inn,Paris,92 rue de Vaugirard,11/12/2012 22:01,22,216,0,0,205,9027,4,4,0,4.06,0.6528,5.43,226.24,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7128,228.1492454,-1.909245424,9,12/21/2012 22:01,December,12
194,15,Chateau De Courtalain,Paris,4,11/12/2012 22:01,22,216,0,0,205,13158,4,3.5,1,3.95,0,5.57,233.49,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,262.4340992,-28.94409924,10,12/21/2012 22:01,December,12
195,15,Comfort Hotel,Paris,14 Rue Alexandre Dumas,11/12/2012 22:01,22,216,0,0,205,19675,4,4.5,0,3.93,0,5.67,246.62,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,290.0345344,-43.41453439,11,12/21/2012 22:01,December,12
196,15,Ibis Styles,Paris,10 Rue de Stockholm,11/12/2012 22:01,22,216,0,0,205,118564,4,4,0,3.95,0,5.56,270.07,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,259.8228363,10.24716368,12,12/21/2012 22:01,December,12
197,15,Hotel De Nanteuil,Paris,Avenue des Gobelins 50,11/12/2012 22:01,22,216,0,0,205,134406,5,4.5,1,4.16,0.5114,6.07,273.94,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6714,432.6806816,-158.7406816,13,12/21/2012 22:01,December,12
198,15,Etap Hotel Porte D' Orleans,Paris,Porte De Versailles Vaugirard,11/12/2012 22:01,22,216,0,0,205,56431,4,4.5,1,4.03,0,5.84,281.03,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,343.7793407,-62.74934066,14,12/21/2012 22:01,December,12
199,15,Timhotel,Paris,185 boulevard brune,11/12/2012 22:01,22,216,0,0,205,100304,5,4.5,1,4.06,0,5.86,346.45,0,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,350.724144,-4.27414402,15,12/21/2012 22:01,December,12
200,15,Hotel Louvre-Rivoli,Paris,37 Rue Servan,11/12/2012 22:01,22,216,0,0,205,96284,4,4.5,0,3.97,0,5.46,371.27,1,27761,4,39,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,235.0974244,136.1725756,16,12/21/2012 22:01,December,12
201,16,Ibis Hotel,London,165 Preston Hill,3/16/2013 14:31,31,219,0,0,219,30299,5,2.5,1,2.2,0.0602,4.41,76,1,23047,1,53,2,1,1,0,0,1598.53,0,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2602,82.2694635,-6.269463504,1,5/8/2013 14:31,May,5
202,16,Novotel,London,159 Tower Bridge Rd.,3/16/2013 14:31,31,219,0,0,219,70066,5,4,1,2.08,0.0857,4.67,76,1,23047,1,53,2,1,1,0,0,1598.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1657,106.6977424,-30.69774243,2,5/8/2013 14:31,May,5
203,16,Travel Inn,London,45-81 Buckingham Gate,3/16/2013 14:31,31,219,0,0,219,12481,4,0,0,2.94,0,4.55,80,0,23047,1,53,2,1,1,0,0,1574.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,94.63240831,-14.63240831,3,5/8/2013 14:31,May,5
204,16,Ibis Hotel,London,118 Westminster Bridge Rd.,3/16/2013 14:31,31,219,0,0,219,27281,4,2.5,1,2.89,0.1266,4.65,84,1,23047,1,53,2,1,1,0,0,1574.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,3.0166,104.5849856,-20.58498558,4,5/8/2013 14:31,May,5
205,16,Novotel,London,Staines Road 215-223,3/16/2013 14:31,31,219,0,0,219,80964,3.5,3.5,0,3.04,0.0552,4.42,84,0,23047,1,53,2,1,1,0,0,1574.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0952,83.09628536,0.903714642,5,5/8/2013 14:31,May,5
206,16,Mandarin Oriental,London,Cross Deep Richmond Greater London TW1 4 UK,3/16/2013 14:31,31,219,0,0,219,50355,3.5,3.5,1,2.4,0.1773,4.66,99,1,23047,1,53,2,1,1,0,0,1574.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,2.5773,105.6360822,-6.636082157,6,5/8/2013 14:31,May,5
207,16,Norfolk Plaza Hotel,London,31 Shepherds Bush Road,3/16/2013 14:31,31,219,0,0,219,22150,3.5,4,1,2.2,0.0659,4.98,109,0,23047,1,53,2,1,1,0,0,1598.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2659,145.4743817,-36.47438165,7,5/8/2013 14:31,May,5
208,16,The Blakemore Hotel,London,Bath Rd Greater London UK,3/16/2013 14:31,31,219,0,0,219,128496,3,4,0,2.89,0.1313,4.81,110,0,23047,1,53,2,1,1,0,0,1574.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0213,122.7316175,-12.73161752,8,5/8/2013 14:31,May,5
209,16,Kensington Rooms,London,57-59 Welbeck St,3/16/2013 14:31,31,219,0,0,219,4099,3,3.5,1,3,0.0996,4.79,117,1,23047,1,53,2,1,1,0,0,1574.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0996,120.3013687,-3.301368663,9,5/8/2013 14:31,May,5
210,16,The Bingham Hotel on Thames,London,128 Holland Rd.,3/16/2013 14:31,31,219,0,0,219,5604,3,3.5,1,2.48,0.0758,4.83,119,0,23047,1,53,2,1,1,0,0,1574.59,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5558,125.2109607,-6.210960655,10,5/8/2013 14:31,May,5
211,16,Marble Arch Inn,London,Bath Rd Hounslow Greater London TW5 9 UK,3/16/2013 14:31,31,219,0,0,219,133869,3,4,1,2.64,0.1429,5.11,134,1,23047,1,53,2,1,1,0,0,1574.71,0,0,0,0,1,0,13,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,2.7829,165.6703549,-31.67035487,11,5/8/2013 14:31,May,5
212,16,Vito's,London,Broom Rd Richmond Greater London TW11 9 UK,3/16/2013 14:31,31,219,0,0,219,54602,3,3.5,1,3.04,0.1333,4.81,144,0,23047,1,53,2,1,1,0,0,1574.71,0,0,0,0,1,0,13,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1733,122.7316175,21.26838248,12,5/8/2013 14:31,May,5
213,16,80 Rennets Wood Road,London,Cross Deep Richmond Greater London TW1 4 UK,3/16/2013 14:31,31,219,0,0,219,62143,3,4,1,3.04,0.1311,4.74,144,1,23047,1,53,2,1,1,0,0,1574.73,0,0,0,0,-1,0,6,-1,0,6,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,3.1711,114.4342017,29.56579832,13,5/8/2013 14:31,May,5
214,16,Ibis Hotel,London,M4 Motorway Westbound J2/3 PHOENIX WAY,3/16/2013 14:31,31,219,0,0,219,97501,2,4,1,2.71,0.1462,4.97,149,0,23047,1,53,2,1,1,0,0,1574.74,0,0,0,0,1,0,13,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8562,144.0268874,4.973112629,14,5/8/2013 14:31,May,5
215,16,The Rockwell,London,St Edwards Way,3/16/2013 14:31,31,219,0,0,219,42951,2,4,1,1.61,0.0775,5.26,172,0,23047,1,53,2,1,1,0,0,1575.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6875,192.4814913,-20.4814913,15,5/8/2013 14:31,May,5
216,16,myhotel,London,Albert Embankment,3/16/2013 14:31,31,219,0,0,219,115332,2,4.5,1,2.83,0.1236,5.19,189,0,23047,1,53,2,1,1,0,0,1574.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9536,179.4685529,9.531447068,16,5/8/2013 14:31,May,5
217,16,Novotel,London,140 Coldharbour Ln,3/16/2013 14:31,31,219,0,0,219,132271,2,0,1,0,0.0036,4.67,399,0,23047,1,53,2,1,1,0,0,1543.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036,106.6977424,292.3022576,17,5/8/2013 14:31,May,5
218,16,Ibis Hotel,London,Clements Rd.,3/16/2013 14:31,31,219,0,0,219,108507,2,4.5,0,0,0,4.82,512,0,23047,1,53,2,1,1,0,0,1564.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.9650908,388.0349092,18,5/8/2013 14:31,May,5
219,18,Hotel Zarenhof Berlin-Mitte,Berlin,Rosa-Luxemburg-Str. 9-13,4/28/2013 19:26,5,219,0,0,219,63045,4.5,3.5,1,3.71,0.0348,4.56,42,0,18547,7,7,2,4,1,0,0,1130.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7448,95.58347983,-53.58347983,1,5/5/2013 19:26,May,5
220,18,Best Western Hotel President Berlin,Berlin,Friedrichstra??e 96,4/28/2013 19:26,5,219,0,0,219,135393,4,3.5,1,4.2,0.0284,4.23,60,0,18547,7,7,2,4,1,0,0,1129.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2284,68.71723217,-8.717232174,2,5/5/2013 19:26,May,5
221,18,Motel Avus,Berlin,Mexikoplatz,4/28/2013 19:26,5,219,0,0,219,119207,4,3.5,0,3.04,0.0613,4.76,61,1,18547,7,7,2,4,1,0,0,1130.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1013,116.7459259,-55.7459259,3,5/5/2013 19:26,May,5
222,18,Hotel Astoria,Berlin,Marzahner Promenade 55,4/28/2013 19:26,5,219,0,0,219,127297,4,4,0,4.01,0.0523,4.85,65,1,18547,7,7,2,4,1,0,0,1130.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0623,127.7403898,-62.74038985,4,5/5/2013 19:26,May,5
223,18,Hotel Wittelsbach,Berlin,Lehrter Str. 68,4/28/2013 19:26,5,219,0,0,219,28427,3.5,3.5,1,3,0.0043,4.38,70,0,18547,7,7,2,4,1,0,0,1129.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0043,79.83803341,-9.838033405,5,5/5/2013 19:26,May,5
224,18,Hotel Greifswald,Berlin,Schwedter Str. 15,4/28/2013 19:26,5,219,0,0,219,139976,3.5,4,0,3.04,0.0253,4.71,71,1,18547,7,7,2,4,1,0,0,1131.15,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,7,0,0,0,0,0,0,0,-1,7,3.0653,111.0521599,-40.05215991,6,5/5/2013 19:26,May,5
225,18,Hotel Christophorus-Haus,Berlin,Mandala Hotel,4/28/2013 19:26,5,219,0,0,219,123051,3.5,4,0,3.22,0.0558,4.73,74,1,18547,7,7,2,4,1,0,0,1130.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2758,113.2955623,-39.29556235,7,5/5/2013 19:26,May,5
226,18,Hotel Helle Mitte im Atrium,Berlin,Marlene-Dietrich-Platz 2,4/28/2013 19:26,5,219,0,0,219,75125,3.5,3.5,0,3.14,0.0865,4.41,76,1,18547,7,7,2,4,1,0,0,1130.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3.2265,82.2694635,-6.269463504,8,5/5/2013 19:26,May,5
227,18,Hotel California,Berlin,Koenigstrasse 3b / 4,4/28/2013 19:26,5,219,0,0,219,131363,3,4.5,1,3.93,0.037,5.05,78,1,18547,7,7,2,4,1,0,0,1129.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3.967,156.0224645,-78.02246449,9,5/5/2013 19:26,May,5
228,18,Lux Eleven,Berlin,Konigin-Elisabeth-Strasse 47a,4/28/2013 19:26,5,219,0,0,219,86606,3,3.5,0,4.03,0.0558,4.79,79,1,18547,7,7,2,4,1,0,0,1130.11,0,0,0,0,0,0,35,0,0,35,0,0,0,-1,0,14,0,0,0,0,0,0,-1,0,14,4.0858,120.3013687,-41.30136866,10,5/5/2013 19:26,May,5
229,18,NH Hotel,Berlin,Bismarckallee 46/48,4/28/2013 19:26,5,219,0,0,219,88226,3,3.5,1,2.71,0.0576,4.7,79,1,18547,7,7,2,4,1,0,0,1130.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,1,0,11,2.7676,109.9471725,-30.94717245,11,5/5/2013 19:26,May,5
230,18,Holiday Inn,Berlin,Frstenwalder Damm 880,4/28/2013 19:26,5,219,0,0,219,65704,3,4,1,3.33,0.0391,5.25,83,0,18547,7,7,2,4,1,0,0,1132.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3691,190.5662685,-107.5662685,12,5/5/2013 19:26,May,5
231,18,Winters Hotel,Berlin,Oranienburger Chaussee 45,4/28/2013 19:26,5,219,0,0,219,6656,3,5,0,3.37,0.005,5.25,88,1,18547,7,7,2,4,1,0,0,1133.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,190.5662685,-102.5662685,13,5/5/2013 19:26,May,5
232,18,Hotel Casa,Berlin,Gervinusstr. 24,4/28/2013 19:26,5,219,0,0,219,122749,4,4.5,0,3.09,0.0519,4.93,89,1,18547,7,7,2,4,1,0,0,1134.23,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,1,12,3.1419,138.3795123,-49.37951234,14,5/5/2013 19:26,May,5
233,18,Adagio City Aparthotel,Berlin,Prinzen Allee 81,4/28/2013 19:26,5,219,0,0,219,59565,3,4.5,1,3.09,0.0661,4.89,90,0,18547,7,7,2,4,1,0,0,1130.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1561,132.9535741,-42.95357405,15,5/5/2013 19:26,May,5
234,18,Executive Lounge at Berlin Marriott Hotel,Berlin,Greifenhagener str. 64,4/28/2013 19:26,5,219,0,0,219,15634,3,3.5,1,3.71,0.0836,4.96,91,0,18547,7,7,2,4,1,0,0,1132.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7936,142.5937959,-51.5937959,16,5/5/2013 19:26,May,5
235,18,Hotel Jurine,Berlin,Alexanderplatz 7,4/28/2013 19:26,5,219,0,0,219,111775,3,4.5,0,3.33,0.0123,5.07,93,0,18547,7,7,2,4,1,0,0,1130.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3423,159.1743273,-66.17432734,17,5/5/2013 19:26,May,5
236,18,Best Western Leonardo Hotel,Berlin,Joachimstaler Str. 28-29,4/28/2013 19:26,5,219,0,0,219,52622,3,4,1,3.33,0.0513,5.21,94,0,18547,7,7,2,4,1,0,0,1130.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3813,183.0940582,-89.09405819,18,5/5/2013 19:26,May,5
237,18,East-Side Hotel,Berlin,Humboldstrasse,4/28/2013 19:26,5,219,0,0,219,52135,3,4,0,3.85,0.0029,4.84,99,1,18547,7,7,2,4,1,0,0,1130.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8529,126.4693517,-27.46935173,19,5/5/2013 19:26,May,5
238,18,Goethe 87,Berlin,Franklinstrasse,4/28/2013 19:26,5,219,0,0,219,76770,3,4.5,0,3.83,0.0945,5.02,104,1,18547,7,7,2,4,1,0,0,1132.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9245,151.4113038,-47.41130379,20,5/5/2013 19:26,May,5
239,18,ECONTEL HOTEL,Berlin,Rheinbabenallee,4/28/2013 19:26,5,219,0,0,219,121238,2,4.5,1,4.03,0.0058,5.08,108,1,18547,7,7,2,4,1,0,0,1129.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0358,160.7740559,-52.77405593,21,5/5/2013 19:26,May,5
240,18,Hotel Domus,Berlin,Wulfsheinstrasse,4/28/2013 19:26,5,219,0,0,219,34066,2,4,1,3.56,0.0275,4.92,111,1,18547,7,7,2,4,1,0,0,1133.87,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5875,137.0026132,-26.00261319,22,5/5/2013 19:26,May,5
241,18,Adina Apartment Hotel,Berlin,Kreuzbergstrasse,4/28/2013 19:26,5,219,0,0,219,11521,2,4,0,3.95,0.0481,4.78,113,0,18547,7,7,2,4,1,0,0,1130.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9981,119.10435,-6.104350045,23,5/5/2013 19:26,May,5
242,18,Winter's Hotel,Berlin,Oudenarderstrasse,4/28/2013 19:26,5,219,0,0,219,67308,2,4.5,0,3.04,0.0497,4.78,113,1,18547,7,7,2,4,1,0,0,1130.97,0,0,0,0,-1,0,6,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,3.0897,119.10435,-6.104350045,24,5/5/2013 19:26,May,5
243,18,Hotel Villa Karlshorst Berlin,Berlin,Murellenweg,4/28/2013 19:26,5,219,0,0,219,120824,2,4,0,4.06,0.0546,5.55,118,1,18547,7,7,2,4,1,0,0,1129.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1146,257.2375559,-139.2375559,25,5/5/2013 19:26,May,5
244,18,Quality Hotel Berlin Tegel,Berlin,Silbersteinstrasse,4/28/2013 19:26,5,219,0,0,219,35158,2,4.5,0,2.77,0.0628,4.97,127,1,18547,7,7,2,4,1,0,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8328,144.0268874,-17.02688737,26,5/5/2013 19:26,May,5
245,18,Carat Hotel Berlin,Berlin,Handjerystrasse,4/28/2013 19:26,5,219,0,0,219,126465,2,4,1,3.04,0.0415,5.25,129,0,18547,7,7,2,4,1,0,0,1132.95,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0815,190.5662685,-61.56626846,27,5/5/2013 19:26,May,5
246,18,Ackselhaus & Blue Home,Berlin,Nordbahnstr.,4/28/2013 19:26,5,219,0,0,219,121362,2,4,0,3.37,0.0042,4.78,137,1,18547,7,7,2,4,1,0,0,1133.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3742,119.10435,17.89564996,28,5/5/2013 19:26,May,5
247,18,Hotel Fortuna,Berlin,Liselotte-Herrmann-Strasse,4/28/2013 19:26,5,219,0,0,219,35114,2,4.5,0,3.4,0,4.78,148,1,18547,7,7,2,4,1,0,0,1133.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,119.10435,28.89564996,29,5/5/2013 19:26,May,5
248,18,Quality Hotel & Suites Wilhelmsberg,Berlin,Beckerstrasse,4/28/2013 19:26,5,219,0,0,219,22431,2,4,1,4.38,0.0153,5.11,149,1,18547,7,7,2,4,1,0,0,1133.28,0,0,0,0,0,0,24,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,4.3953,165.6703549,-16.67035487,30,5/5/2013 19:26,May,5
